id_siniestro,score_riesgo,nivel_riesgo,recomendacion,explicacion_score,score_reglas,score_documental,score_nlp,score_modelo,modelo_fallback,rule_points,rule_alerts,rule_critical_flags,rule_severity_max,rule_n_rules_fired,rule_n_critical
SIN-0420,1.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,10.0,0.0,True,0,,,NINGUNA,0,0
SIN-0421,23.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 24/100 (Nivel BAJO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,11.0,36.7,True,22,R002|R008|R009|R023,,ALTO,4,0
SIN-0422,37.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 38/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",53.3,0.0,37.0,53.3,True,32,R002|R008|R009|R011|R023,R011,CRÍTICO,5,1
SIN-0423,53.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 54/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 91% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",66.7,0.0,91.0,66.7,True,40,R002|R008|R009|R011|R014|R023,R011|R014,CRÍTICO,6,2
SIN-0424,29.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 29/100 (Nivel BAJO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",35.0,0.0,56.0,35.0,True,21,R002|R005|R008|R023,,ALTO,4,0
SIN-0425,1.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,12.0,0.0,True,0,,,NINGUNA,0,0
SIN-0426,16.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,17.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0427,58.1,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 58/100 (Nivel MEDIO). Motor de reglas: 7 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 94% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",73.3,0.0,94.0,73.3,True,44,R001|R005|R008|R009|R014|R016|R023,R001|R014,CRÍTICO,7,2
SIN-0428,43.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 43/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 88% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",50.0,0.0,88.0,50.0,True,30,R002|R008|R009|R014|R023,R014,CRÍTICO,5,1
SIN-0429,11.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,20.0,13.3,True,8,R008,,ALTO,1,0
SIN-0430,20.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 21/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,19.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0431,13.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 14/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,39.0,13.3,True,8,R008,,ALTO,1,0
SIN-0432,26.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 27/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,59.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0433,21.3,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 21/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,22.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0434,9.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,10.0,13.3,True,8,R008,,ALTO,1,0
SIN-0435,17.9,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,66.0,13.3,True,8,R008,,ALTO,1,0
SIN-0436,9.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,11.0,13.3,True,8,R008,,ALTO,1,0
SIN-0437,24.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 24/100 (Nivel BAJO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,15.0,36.7,True,22,R002|R008|R009|R023,,ALTO,4,0
SIN-0438,17.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,11.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0439,16.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,16.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0440,3.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,21.0,0.0,True,0,,,NINGUNA,0,0
SIN-0441,18.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 19/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 72% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,72.0,13.3,True,8,R002|R015,,ALTO,2,0
SIN-0442,23.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 24/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",28.3,0.0,44.0,28.3,True,17,R005|R008|R023,,ALTO,3,0
SIN-0443,15.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 15/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,8.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0444,18.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 18/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,27.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0445,26.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 27/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,59.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0446,22.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,59.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0447,3.3,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,22.0,0.0,True,0,,,NINGUNA,0,0
SIN-0448,50.3,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 50/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). Señales documentales PDF: score 13/100. Narrativa con similitud 87% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",56.7,13.0,87.0,56.7,True,34,R002|R005|R008|R014|R020|R023,R014,CRÍTICO,6,1
SIN-0449,10.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,19.0,13.3,True,8,R008,,ALTO,1,0
SIN-0450,23.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,33.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0451,38.9,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 39/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",53.3,0.0,46.0,53.3,True,32,R002|R008|R009|R011|R023,R011,CRÍTICO,5,1
SIN-0452,22.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 22/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,41.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0453,15.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,12.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0454,32.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 32/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",43.3,0.0,40.0,43.3,True,26,R001|R008|R009|R023,R001,CRÍTICO,4,1
SIN-0455,16.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,13.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0456,36.9,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 37/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 86% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",40.0,0.0,86.0,40.0,True,24,R002|R008|R014|R023,R014,CRÍTICO,4,1
SIN-0457,9.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 10/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,11.0,13.3,True,8,R002|R023,,ALTO,2,0
SIN-0458,12.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,28.0,13.3,True,8,R008,,ALTO,1,0
SIN-0459,5.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 6/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",6.7,0.0,12.0,6.7,True,4,R002,,ALTO,1,0
SIN-0460,38.8,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 39/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",53.3,0.0,45.0,53.3,True,32,R002|R008|R009|R011|R023,R011,CRÍTICO,5,1
SIN-0461,1.5,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 2/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,10.0,0.0,True,0,,,NINGUNA,0,0
SIN-0462,33.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 33/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",45.0,0.0,41.0,45.0,True,27,R002|R005|R008|R009|R023,,ALTO,5,0
SIN-0463,8.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,5.0,13.3,True,8,R008,,ALTO,1,0
SIN-0464,37.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 37/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 89% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",40.0,0.0,89.0,40.0,True,24,R002|R008|R014|R023,R014,CRÍTICO,4,1
SIN-0465,16.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 16/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,29.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0466,20.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 20/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,15.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0467,11.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,24.0,13.3,True,8,R008,,ALTO,1,0
SIN-0468,12.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 13/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,31.0,13.3,True,8,R008,,ALTO,1,0
SIN-0469,47.2,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 47/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 81% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",58.3,0.0,81.0,58.3,True,35,R001|R005|R008|R009|R015|R023,R001,CRÍTICO,6,1
SIN-0470,19.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 19/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,34.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0471,11.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,20.0,13.3,True,8,R008,,ALTO,1,0
SIN-0472,39.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 39/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 80% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",45.0,0.0,80.0,45.0,True,27,R005|R008|R009|R015|R023,,ALTO,5,0
SIN-0473,29.8,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 30/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 79% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,79.0,30.0,True,18,R008|R009|R015,,ALTO,3,0
SIN-0474,11.9,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 12/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,26.0,13.3,True,8,R008,,ALTO,1,0
SIN-0475,27.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 27/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",36.7,0.0,34.0,36.7,True,22,R008|R011|R023,R011,CRÍTICO,3,1
SIN-0476,28.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 29/100 (Nivel BAJO). Motor de reglas: 4 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",38.3,0.0,37.0,38.3,True,23,R005|R008|R009|R023,,ALTO,4,0
SIN-0477,53.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 53/100 (Nivel MEDIO). Motor de reglas: 6 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 89% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",66.7,0.0,89.0,66.7,True,40,R002|R008|R009|R011|R014|R023,R011|R014,CRÍTICO,6,2
SIN-0478,11.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,20.0,13.3,True,8,R008,,ALTO,1,0
SIN-0479,23.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,60.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0480,11.3,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 11/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,22.0,13.3,True,8,R008,,ALTO,1,0
SIN-0481,37.6,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 38/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 0 crítica(s). Narrativa con similitud 84% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",41.7,0.0,84.0,41.7,True,25,R002|R005|R008|R015|R023,,ALTO,5,0
SIN-0482,38.0,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 38/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",53.3,0.0,40.0,53.3,True,32,R002|R008|R009|R011|R023,R011,CRÍTICO,5,1
SIN-0483,15.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 15/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,21.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0484,18.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 19/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,31.0,23.3,True,14,R008|R009,,ALTO,2,0
SIN-0485,31.8,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 32/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",45.0,0.0,32.0,45.0,True,27,R002|R005|R008|R009|R023,,ALTO,5,0
SIN-0486,9.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,8.0,13.3,True,8,R008,,ALTO,1,0
SIN-0487,3.2,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,21.0,0.0,True,0,,,NINGUNA,0,0
SIN-0488,20.1,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 20/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,14.0,30.0,True,18,R008|R009|R023,,ALTO,3,0
SIN-0489,12.6,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 13/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,31.0,13.3,True,8,R008,,ALTO,1,0
SIN-0490,2.7,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,Score de riesgo: 3/100 (Nivel BAJO). (Modelo ML no disponible — score calculado con reglas y señales documentales.),0.0,0.0,18.0,0.0,True,0,,,NINGUNA,0,0
SIN-0491,9.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 9/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,9.0,13.3,True,8,R008,,ALTO,1,0
SIN-0492,48.8,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 49/100 (Nivel MEDIO). Motor de reglas: 5 regla(s) activada(s), 2 crítica(s). Narrativa con similitud 92% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",58.3,0.0,92.0,58.3,True,35,R005|R008|R011|R014|R023,R011|R014,CRÍTICO,5,2
SIN-0493,33.8,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 34/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",46.7,0.0,39.0,46.7,True,28,R008|R009|R011|R023,R011,CRÍTICO,4,1
SIN-0494,39.4,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 39/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 89% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",43.3,0.0,89.0,43.3,True,26,R008|R009|R014|R023,R014,CRÍTICO,4,1
SIN-0495,19.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 19/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",26.7,0.0,23.0,26.7,True,16,R002|R008|R023,,ALTO,3,0
SIN-0496,17.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",20.0,0.0,36.0,20.0,True,12,R002|R008,,ALTO,2,0
SIN-0497,38.9,MEDIO,Escalar a la Unidad Antifraude para revisión documental.,"Score de riesgo: 39/100 (Nivel MEDIO). Motor de reglas: 4 regla(s) activada(s), 1 crítica(s). Narrativa con similitud 86% respecto a otro siniestro. (Modelo ML no disponible — score calculado con reglas y señales documentales.)",43.3,0.0,86.0,43.3,True,26,R008|R009|R014|R023,R014,CRÍTICO,4,1
SIN-0498,23.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 23/100 (Nivel BAJO). Motor de reglas: 3 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",30.0,0.0,33.0,30.0,True,18,R002|R008|R009,,ALTO,3,0
SIN-0499,17.0,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 1 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",13.3,0.0,60.0,13.3,True,8,R008,,ALTO,1,0
SIN-0500,17.4,BAJO,Continuar flujo normal de liquidación. Sin señales de riesgo significativas.,"Score de riesgo: 17/100 (Nivel BAJO). Motor de reglas: 2 regla(s) activada(s), 0 crítica(s). (Modelo ML no disponible — score calculado con reglas y señales documentales.)",23.3,0.0,23.0,23.3,True,14,R008|R009,,ALTO,2,0
